input_DAT,DAT,temp_mean,temp_std,temp_min,temp_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,ec_mean,ec_std,ec_min,ec_max,water_spray_sum,water_spray_mean,water_spray_max,total_light_sum,total_light_mean,total_light_max,white_light_sum,red_light_sum,blue_light_sum,case_id,cum_water_spray,cum_total_light,cum_red_light,cum_white_light,cum_co2,ec_x_spray,temp_x_humidity,light_x_co2,temp_x_light,temp_mean_ema,humidity_mean_ema,co2_mean_ema,ec_mean_ema,total_light_mean_ema,temp_mean_kf,humidity_mean_kf,co2_mean_kf,ec_mean_kf,total_light_mean_kf,predicted_weight_g
13,14,26.80389208708333,0.5914995604948451,26.06900001,28.39295863,56.32549507791666,4.181471594943782,48.50200001,62.25554451,468.64999999583324,81.59478342408327,392.4333333,697.5,0.8582408285833333,0.006060194339548413,0.849414891,0.872199477,9997.0,416.5416666666667,769.0,187455.13,7810.630416666667,9763.320000000009,0.0,87042.48,100412.65000000001,CASE_12,146879.0,2802656.0420000004,1128945.93,406533.799,6266.5818621749995,8579.833563347584,1509.7424918200215,87850846.67371891,5024527.075690177,26.653951047570448,57.01955387356647,479.08721402585957,0.8397699366822621,7816.156486712854,26.501927489464872,55.264750169794624,450.533337626725,0.741852530083765,8098.9236981500435,12.5631976342994
14,15,26.62442556625,0.635145103697457,25.59000006,28.63555162,59.217260868333334,2.0158185114475566,55.76762931,63.06953601,455.2923611125,38.5449458067941,408.0333333,541.7666667,1.211238797,0.4312562653184709,0.87021066,1.815515366,9997.0,416.5416666666667,769.0,187768.43,7823.684583333333,9763.320000000009,0.0,87042.48,100725.95000000001,CASE_12,156876.0,2990424.4720000005,1215988.41,406533.799,6721.874223287499,12108.754253609,1576.6255542261497,85489531.83708717,4999226.588226623,26.639187856373383,58.11844090632078,467.1894244774577,1.025510035179098,7819.920649896237,26.515136835259142,55.69096160055955,451.04651782119373,0.7924679003287435,8069.243814684612,14.9917842571601
15,16,26.405221879166664,0.7603634456277681,25.63166663,29.70754699,63.43582424791666,2.891639442820575,57.98613307,67.21799988,405.5648069625,22.919136516638844,377.0666667,442.1333333,1.7491128692083333,0.010368197288099687,1.728389988,1.764506493,10766.0,448.5833333333333,769.0,187925.08000000002,7830.211666666667,9763.320000000009,0.0,87042.48,100882.6,CASE_12,167642.0,3178349.5520000006,1303030.89,406533.799,7127.43903025,18830.949149896915,1675.0370143540604,76215798.79361238,4962203.434060146,26.52220308272404,60.77717314615314,436.37664555428483,1.38731697292946,7825.066236796877,26.503550473437414,56.50736351784145,446.2521970388917,0.8933098161008579,8044.046943827198,18.6911797956369
16,17,26.175485987499997,0.3262151508334832,25.66166665,26.68499994,66.76486164250001,1.5979758462335272,64.1073327,69.8676878,392.7895833333334,19.729200729909582,370.45,430.2833333,1.7654698331249998,0.007941361030446693,1.749736098,1.778722435,9997.0,416.5416666666667,769.0,187428.64,7809.526666666668,9763.320000000009,0.0,86546.04,100882.60000000002,CASE_12,177639.0,3365778.1920000007,1389576.93,406533.799,7520.228613583333,17649.401921750625,1747.602700380635,73620017.41033335,4906035.739976182,26.348843212481174,63.771040235719774,414.5829481710935,1.5763948455769177,7817.296392452565,26.46960553133149,57.56871028019599,440.7204025141626,0.9835525048222331,8019.781052296353,23.9888473782488
17,18,26.329305468749997,0.21435999507570036,25.69999994,26.70999978,68.08788775041667,0.8637895862569761,66.52916629,69.62207847,380.46111110833334,11.629614444684812,359.0,402.5,1.7851003962083334,0.008112869826373435,1.771947132,1.803916387,9997.0,416.5416666666667,769.0,187289.65,7803.735416666666,9763.320000000009,0.0,86877.0,100412.65,CASE_12,187636.0,3553067.8420000006,1476453.93,406533.799,7900.689724691666,17845.64866089471,1792.7067953026815,71256428.33809087,4931206.4059852725,26.339074303350156,65.92947222683283,397.52196455722583,1.6807480189683905,7810.515878694008,26.45530798379793,58.64068727811844,434.5795636053196,1.0652357832659727,7997.764506558608,34.1587023658076
18,19,26.301401372083333,0.17313383849236053,25.80166642,26.51333323,70.18616398833333,1.182201119532215,68.33299989,72.44376929,392.92872474166666,23.8810850828906,356.6,473.4333333,1.8348656734166664,0.026476965637105675,1.808351968,1.886229223,9997.0,416.5416666666667,769.0,121733.08,5072.211666666667,9763.32,0.0,20850.48,100882.6,CASE_12,197633.0,3674800.9220000007,1497304.41,406533.799,8293.618449433332,18343.152137146415,1845.9944698240163,47832423.883275285,3201750.59733993,26.32023780178897,68.05782216708843,395.2253402689831,1.7578069931708578,6441.361161224959,26.43981818438115,59.80267191555544,430.3876505201623,1.142694525881269,7703.324740987304,38.7539393714966
19,20,26.119919234999998,0.3599767595025725,25.07666696,26.5466665,72.67422458333333,2.7448184782170957,68.57933331,77.0744562,397.4685483916666,39.18896988317118,356.6,524.4,1.887940470625,0.019951474437842655,1.859671319,1.914783114,9997.0,416.5416666666667,769.0,66192.0,2758.0,9763.32,0.0,66192.0,0.0,CASE_12,207630.0,3740992.9220000007,1563496.41,406533.799,8691.086997825,18873.740884838124,1898.2448765829179,26309238.155141197,1728929.6940031198,26.220078422875055,70.3660255764852,396.3469453999709,1.8228737939504658,4599.678824247336,26.407949339591628,61.08495657126661,427.10819693529453,1.2169371183905713,7210.663583740021,48.266501087329
20,21,26.129015059583335,0.3553579851320379,25.01833344,26.55,73.129112335,2.5276237087050752,69.3804996,77.0744562,398.84548612083336,32.600415913765175,365.675,484.3166667,1.9085252782916668,0.009004708203812281,1.892183946,1.931294457,9997.0,416.5416666666667,769.0,187428.64,7809.526666666668,9928.8,0.0,86546.04,100882.6,CASE_12,217627.0,3928421.562000001,1650042.45,406533.799,9089.932483945833,19079.527207081792,1910.7916774951764,74755067.03376667,4897325.757157223,26.174546719517984,71.74756961451413,397.5962163561009,1.8656995565419812,6204.603510744728,26.38039289894022,62.27482130746817,424.31607072842075,1.2852604097514067,7269.826390844609,57.6813911062616
21,22,26.181319330833333,0.35983957177954545,24.90333296,26.55999991,72.77332246208333,2.0230965594091916,68.64093537,77.79524308,407.75048612083333,56.19149523008061,355.8333333,544.15,1.953268483875,0.010662021966617568,1.937249206,1.982502935,9997.0,416.5416666666667,769.0,187455.13,7810.630416666667,9763.320000000009,0.0,87042.48,100412.65000000001,CASE_12,227624.0,4115876.6920000007,1737084.93,406533.799,9497.682970066666,19526.825033298377,1905.3015941455099,76434920.38334401,4907822.618732875,26.177933025983016,72.26044616057801,402.6733524489507,1.9094840306475227,7007.6171551590705,26.36086030016515,63.30490788673005,422.6906971507457,1.3508036851065552,7322.888724296389,62.4717539187394
22,23,26.288105757083333,0.36897404543485673,25.62620676,27.18166653,73.90947064708332,2.1705870890008048,70.24878879,78.17073421,418.80778007083336,59.652414920604144,367.9833333,616.3333333,1.9982279250416664,0.009604650410492977,1.98727118,2.023653857,9997.0,416.5416666666667,769.0,187768.43,7823.684583333333,9763.320000000009,0.0,87042.48,100725.95,CASE_12,237621.0,4303645.122,1824127.41,406533.799,9916.490750137498,19976.284566641538,1942.9399808205728,78638879.33568567,4936076.345681499,26.233019398099984,73.0849585021202,410.740567221579,1.9538559831341435,7415.650917887616,26.353761740095813,64.33958039754177,422.31184630558243,1.4139719721007578,7371.750683113879,71.5745413326372
23,24,26.282152710416668,0.24273205751175586,25.6766668,26.58166653,73.02433226041667,2.7693040235208404,68.79247934,77.34713886,382.87986699166663,25.644504341017477,358.6666667,466.0333333,2.057160270125,0.0174278445865826,2.029885761,2.102617788,9997.0,416.5416666666667,769.0,187759.60000000003,7823.316666666668,9763.320000000009,0.0,86877.0,100882.6,CASE_12,247618.0,4491404.722,1911004.41,406533.799,10299.370617129165,20565.431220439623,1919.2366520444773,71889370.67440854,4934726.48004675,26.257586055722612,73.05464537946163,396.8102162763092,2.0055081297082795,7619.48380442653,26.346806970794564,65.18305566756752,418.4821572223937,1.476439320842465,7415.607404172291,81.2614860218752
24,25,25.957194350833333,0.7908269552298632,22.88333327,26.44333337,73.1215894775,4.033609337443192,65.90518825,77.82869898,379.4027172125,19.48845724677806,357.7666667,433.6,1.8884360689583335,0.25614051496224716,1.338239336,2.140009546,9997.0,416.5416666666667,769.0,187377.34120000002,7807.389216666667,9763.320000000009,0.0,86494.7412,100882.6,CASE_12,257615.0,4678782.0632,1997499.1512,406533.799,10678.773334341666,18878.69538137646,1898.031309309317,71091472.39533374,4863790.0624708105,26.107390198801788,73.08811742947836,388.1064664850126,1.9469720975887965,7713.436513346607,26.30910934365865,65.95116191526157,414.7009599954666,1.5163027621068312,7453.514915195714,90.7797965098621
25,26,25.728412138333336,0.9167107904019665,22.20833349,26.34499979,71.66152811416667,3.4409049493499864,60.9951273,76.60483276,401.7209328041667,69.47502757761875,350.1929825,571.4333333,0.3042605647083334,0.3932776761780237,0.0,1.25951011,9997.0,416.5416666666667,769.0,187271.99,7802.999583333333,9763.320000000022,0.0,86546.04,100725.95000000001,CASE_12,267612.0,4866054.0532,2084045.1912,406533.799,11080.494267145832,3041.692865389209,1843.7373297840413,75231078.51089257,4818210.940685839,25.91790116574396,72.3748227611936,394.9136997460253,1.12561631890941,7758.218049007267,26.253095847994693,66.50197836381466,413.4489190176033,1.3993903338293718,7487.225871204845,107.265379278905
26,27,25.283785372083333,1.3836136288515823,20.52833325,26.54684217,72.34046935833334,4.4897619266386775,64.00678513,81.25766685,394.30764271666663,47.28473024340102,351.8338983,536.6666667,1.4723340761666666,1.2458900484318565,0.0,2.557983029,9997.0,416.5416666666667,769.0,187289.65,7803.735416666666,9763.320000000009,0.0,86877.0,100412.65,CASE_12,277609.0,5053343.7032,2170922.1912000002,406533.799,11474.801909862499,14718.923759438165,1829.040900971871,73849740.39672954,4735391.313012607,25.60084326655138,72.3576460596355,394.6106712290882,1.2989751988296627,7780.9767330065315,26.159832690422267,67.0637344978284,411.6072223557436,1.406408687498901,7517.679147368841,121.692210349564
27,28,25.534898123749997,1.0868562238551376,21.99499982,26.84350885,74.57022829458333,4.618848385673033,64.6415687,82.49137817,401.3888141166667,50.20434608221732,356.9833333,533.7333333,2.6009898868333337,0.019125070873242427,2.56448108,2.646793938,9997.0,416.5416666666667,769.0,187768.43,7823.684583333333,9763.320000000009,0.0,87042.48,100725.95,CASE_12,287606.0,5241112.1332,2257964.6712,406533.799,11876.190723979165,26002.095898672836,1904.143182566965,75368147.44624834,4794647.730906483,25.567870695027857,73.46393718123066,397.9997426855027,1.9499825452566895,7802.3306582494815,26.09982809931484,67.78448850144062,410.6260773833675,1.5211092661408747,7547.06099315067,133.654588963286
0,1,24.705941006666666,1.9414034981133064,19.88431343,26.36842105,51.629050487916665,4.63892798036237,42.95500011,61.29880002,428.26326513333333,15.714784195246983,403.8166667,449.9019608,2.5110119255,0.02924040719227772,2.458554724,2.55992787,22518.25,938.2604166666666,2030.51,177725.52,7405.23,9928.799999999988,0.0,177725.52,0.0,CASE_13,22518.25,177725.52,177725.52,0.0,428.26326513333333,56543.59429139038,1275.544275584684,76113311.49271953,4390876.212499157,24.705941006666666,51.629050487916665,428.26326513333333,2.5110119255,7405.23,24.705941006666666,51.629050487916665,428.26326513333333,2.5110119255,7405.23,2.23280757361962
1,2,25.963614191666665,3.188434455346883,20.0755101,31.11489385,42.56970249416667,9.13173149498423,29.05272723,64.92154805,425.8356811833333,18.855178012982634,399.5777778,461.5918367,2.486160178875,0.0828504399887421,2.338306371,2.568666358,21903.57,912.64875,1531.5699999999997,163659.72,6819.155,9266.880000000005,0.0,163659.72,0.0,CASE_13,44421.82,341385.24,341385.24,0.0,854.0989463166666,54455.78350920109,1105.2633318125736,69692148.3484736,4249197.828796193,25.544389796666664,45.58948515875,426.6448758333333,2.4944440944166666,7014.513333333333,25.849384111285193,43.392531558085835,426.0561701887829,2.4884173765702773,6872.386153496821,4.89987893870983
2,3,24.887377085,2.5840520149850073,19.03555548,28.41249967,34.840170784166666,4.623082164033441,27.90377376,45.89777798,447.19984477500003,15.43322841673006,429.2982456,504.6382979,2.542799249375,0.053661197979303875,2.443617071,2.594757882,23210.089999999997,967.0870833333332,1525.1400000000012,175905.24,7329.384999999999,9928.800000000016,0.0,175905.24,0.0,CASE_13,67631.91,517290.48,517290.48,0.0,1301.2987910916665,59018.59942992618,867.080468011356,78664796.02310912,4377820.039107425,25.16895396142857,39.44701980184524,438.3905723714285,2.522075611535714,7194.4400000000005,25.388638194005637,39.29644368968297,436.1827716331668,2.5144631591728714,7091.262260401039,6.9996308505819
3,4,24.806300530833337,2.3815891598889554,19.02105258,28.3458335,37.73648525833333,6.437062721839663,24.60392137,50.1690911,441.1392060666667,15.599291789108914,421.7254902,472.0175439,2.5716446053750004,0.03814576765351162,2.472235888,2.614514776,22468.04,936.1683333333334,1525.1399999999994,172595.64,7191.485000000001,9763.32,0.0,172595.64,0.0,CASE_13,90099.95000000001,689886.12,689886.12,0.0,1742.4379971583332,57779.81385934973,936.1025942955785,76138703.60016823,4281459.31615152,24.975538798444447,38.53473471197222,439.85651034222224,2.54851240825,7192.8640000000005,25.197408795394427,38.78418090547556,437.8103771203524,2.5332405357028125,7124.173637137816,9.69163005396939
4,5,25.04118666291667,2.0446602443685964,20.12199989,27.99583316,46.15411393708333,7.678787450479203,27.70208315,58.07400017,430.825564925,12.14313733282663,412.625,461.06,2.6050816334166664,0.04166770513708432,2.49184268,2.640890602,20724.28,863.5116666666667,1709.0100000000002,141319.92,5888.330000000001,9763.320000000009,0.0,141319.92,0.0,CASE_13,110824.23000000001,831206.04,831206.04,0.0,2173.2635620833335,53988.44119378435,1155.7537823600273,60884234.36915581,3538818.495908451,25.009421567204303,42.46731753783602,435.1953772236559,2.5777094276908605,6519.5561290322585,25.157911255725214,40.64751625788997,436.0444116173068,2.5514040734924195,6811.716097936413,14.1719841393021
5,6,24.7789769625,2.042512824209401,20.00166664,28.53709269,53.66566356333334,5.98109374006449,44.87299784,70.30534933,442.08441500416666,26.623152608236087,408.5254237,506.3333333,2.6399736070833333,0.05399409380436534,2.390150829,2.66851527,23318.029999999995,971.5845833333332,2004.7899999999968,153896.4,6412.349999999999,9763.320000000009,0.0,153896.4,0.0,CASE_13,134142.26,985102.4400000001,985102.4400000001,0.0,2615.3479770875,61558.983769177365,1329.7802411131124,68035199.96524723,3813395.350211685,24.89237033941799,48.155366312691804,438.6945710169312,2.6093356775410053,6465.102222222222,25.079044659108316,43.35694897642081,437.30150161732183,2.569837817292192,6728.597083607203,19.2583953374553
6,7,25.627274197083334,1.9864780411503016,19.89999962,28.05555577,58.21279437041667,10.64791324417464,41.41166674,73.08150012,425.6289801,34.614241206645914,373.55,520.8888889,2.689893583958334,0.20027833560558986,1.994994938,2.943817492,15842.819999999998,660.1175,2036.9400000000005,137513.88,5729.745,9763.320000000009,0.0,137513.88,0.0,CASE_13,149985.08000000002,1122616.32,1122616.32,0.0,3040.9769571875,42615.499869806765,1491.835243109097,58529892.49399379,3524105.908664814,25.262715590524934,53.22367651500984,432.110336224147,2.649931787861549,6094.528503937008,25.17721490694385,46.01715227287547,435.2113290694258,2.5913359372425204,6549.73485564161,26.2370316087979
7,8,25.2160576425,2.2402502601688465,19.23999993,26.64237281,53.092740160000005,7.313907776144872,41.05333309,62.73166656,423.54678433333333,24.9184841203299,393.6440678,472.45,2.6846006561249998,0.053889696185771135,2.589562461,2.759036725,26995.85,1124.8270833333333,1940.489999999998,198079.56,8253.315,9763.320000000009,0.0,198079.56,0.0,CASE_13,176980.93000000002,1320695.8800000001,1320695.8800000001,0.0,3464.523741520833,72473.07662265206,1338.7895962728348,83895960.68016157,4994785.602761038,25.239295130339872,53.157951599553925,427.8117690005229,2.66733420016634,7178.154666666666,25.18339109807106,47.14220648191979,433.35660754504096,2.606165498574803,6820.612702462284,26.3831720765937
8,9,25.313755377083336,2.1930621404574118,19.28666658,26.69660995,58.09452254375,7.550824098758588,42.4933335,65.83833364,418.5141807083333,30.28653613434785,383.5,479.65,2.7172749150833333,0.0745687643843611,2.588624632,2.81563849,25955.56,1081.4816666666668,2171.970000000001,198079.56,8253.315,9763.320000000009,0.0,198079.56,0.0,CASE_13,202936.49000000002,1518775.4400000002,1518775.4400000002,0.0,3883.0379222291663,70528.39209494037,1470.5905324209407,82899104.76846714,5014137.527040301,25.27659811109589,55.631067375902646,423.1538774099152,2.69235342329501,7716.786849315069,25.202238083842648,48.72560146210302,431.2108126269337,2.622228776091403,7027.740912898453,36.9041344982761
9,10,25.270853598333332,2.0978904293523994,19.82203387,26.56379302,64.42282350666666,4.310335636701314,54.28333346,68.50932178,418.1671836625,38.28901930620764,369.2758621,507.3050847,2.8058119707916673,0.030464463129174217,2.704234764,2.847239947,28682.97,1195.12375,2951.23,198576.0,8274.0,9763.320000000009,0.0,198576.0,0.0,CASE_13,231619.46000000002,1717351.4400000002,1717351.4400000002,0.0,4301.205105891666,80479.02058385828,1628.0197412282403,83037966.6629646,5018185.02414264,25.273723047034863,60.03124248729187,420.658093246986,2.7491381508788697,7995.665767350929,25.211424188849506,50.82711350479029,429.4645582087136,2.646806519427283,7194.587535340121,47.2301186694953
10,11,26.186317841666664,2.658715855005702,19.87166659,30.05344848,66.34963817875,4.209297171948866,55.36333332,70.18666636,393.7612879041667,40.75206386382332,362.826087,498.4482759,2.7972924202916665,0.06616418387399783,2.692421317,2.889086533,27754.59,1156.44125,2863.8099999999995,194769.96,8115.415,9763.320000000009,0.0,194769.96,0.0,CASE_13,259374.05000000002,1912121.4000000001,1912121.4000000001,0.0,4694.966393795832,77637.70423530288,1737.4527140283287,76692870.29464303,5100308.078568703,25.73024335465722,63.19198366367347,407.20312076479405,2.773227047741939,8055.569633610161,25.334047155353026,52.77955007840495,424.97377000225714,2.6657347661418056,7310.410009953858,60.4468711621402
11,12,25.811189511249996,1.0438866036045706,22.63499982,27.08833313,64.58190966208333,9.263199860526385,44.13448261,73.08150012,401.66203508333336,35.633342730810156,366.0666667,490.0833333,2.9697650825416666,0.07132278572876645,2.833268457,3.073368029,27154.0,1131.4166666666667,1940.4900000000016,199072.44,8294.685,9763.320000000009,0.0,199072.44,0.0,CASE_13,286528.05000000005,2111193.8400000003,2111193.8400000003,0.0,5096.628428879166,80641.00105133641,1666.9359092864602,79959841.37940478,5138296.475306944,25.77072631648921,63.88711637301252,404.43190135682545,2.871520062459849,8175.156512820512,25.391088793949546,54.19050410845074,422.1868877607856,2.7020811252862695,7428.07857902537,70.0869858282984
12,13,25.357032397083334,1.9834527169525542,20.33833326,28.11500001,63.386258141666666,8.964113358711327,45.63666687,72.34237296,394.9568383125,36.234553131327694,359.1,486.6833333,2.7976388618749994,0.27642273092163366,2.473928006,3.115937366,27214.47,1133.93625,2574.459999999999,198410.52,8267.105,9763.320000000009,0.0,198410.52,0.0,CASE_13,313742.52,2309604.3600000003,2309604.3600000003,0.0,5491.5852671916655,76136.25887733132,1607.2874012281288,78363591.66713904,5031101.98356215,25.563854103830625,63.63665668364704,399.69379145210604,2.8345749522662778,8221.136369185691,25.387182849031337,55.245169664417844,419.0638599876793,2.713040689126524,7524.3069321927105,82.5202529097908
13,14,25.84451554541667,2.4355980520783587,20.07999986,29.22666651,66.52621990583334,5.810271562804952,54.82456154,72.64416707,398.7254384916667,39.50161560826833,364.8833333,503.6166667,2.5731735799583335,0.0619331992795756,2.464558891,2.637137278,27902.48,1162.6033333333332,2146.25,198079.56,8253.315,9928.799999999988,0.0,198079.56,0.0,CASE_13,341645.0,2507683.9200000004,2507683.9200000004,0.0,5890.310705683332,71797.9243513158,1719.3379245341177,78979359.4172364,5119270.267649294,25.704193390253923,65.08152648259413,399.2095854182954,2.7038662882885767,8237.226666666667,25.437885721862354,56.49586015803802,416.80901049441866,2.697534113048653,7605.129501073016,102.048533009749
14,15,32.18570952125,4.816697151220183,25.11833353,38.56166662,70.59476498708334,1.4758137892330097,67.8166666,73.15666656,383.31885739166665,44.8356101598002,357.95,504.4166667,2.545438689625,0.0552433222423942,2.4966006,2.711940229,28351.209999999995,1181.3004166666665,1934.0600000000013,197748.60000000003,8239.525000000001,9763.320000000009,0.0,197748.60000000003,0.0,CASE_13,369996.21,2705432.5200000005,2705432.5200000005,0.0,6273.629563074999,72166.26683168318,2272.142599595174,75800767.40280175,6364678.997833858,28.945050358857692,67.83822986274951,391.2639789243141,2.624650071469703,8238.375868404188,26.165524393947393,58.01618859171628,413.19766389496795,2.6811331939937957,7673.538326220148,112.520310288723
15,16,33.322696100416664,4.210798363167429,27.78666652,39.84237289,69.5807653725,2.12203928398777,65.92166653,73.82666728,381.9843902166667,42.42138593660208,354.45,498.9333333,2.9052588138749997,0.12303839803348271,2.748620942,3.206519449,28938.94,1205.7891666666667,2204.1200000000026,198576.0,8274.0,9928.800000000005,0.0,198576.0,0.0,CASE_13,398935.15,2904008.5200000005,2904008.5200000005,0.0,6655.613953291666,84075.11049919979,2318.6186989422126,75852932.27166481,6617087.700836339,31.13390662893329,68.70951091231849,386.62411377176676,2.7649565835798238,8256.188205996796,26.9199765991742,59.235234440077114,409.9074084526322,2.704758737029791,7736.8342275226005,125.34295708764
16,17,27.983864280416668,0.955854857284841,26.48133326,30.14500004,71.99377977625001,1.0034457347949035,69.8779657,74.32000008,391.0136468041667,38.76765778239824,366.6833333,493.0666667,3.419462329291667,0.08804670737772746,3.24783623,3.596918201,28846.32,1201.93,2683.7700000000004,198245.04,8260.210000000001,9763.320000000009,0.0,198245.04,0.0,CASE_13,427781.47000000003,3102253.5600000005,3102253.5600000005,0.0,7046.627600095832,98638.9045786928,2014.6641622927866,77516516.0512379,5547662.293625774,29.558873438125367,70.35165787287129,388.8188970328341,3.0922119531960726,8258.199118340443,27.030057413450063,60.55536539407146,407.95246461441775,2.7787093568078034,7790.988093783452,126.995970804411
17,18,26.168115753333336,1.532848802186574,21.99152536,28.11500015,73.4189737325,1.5889782679263889,71.72172399,78.62416693,400.0675874041667,46.99035926626316,366.35,531.5254237,3.718148199208333,0.07331806965014363,3.630178556,3.90429728,26574.07,1107.2529166666666,1901.91,199072.44,8294.685,9763.320000000009,0.0,199072.44,0.0,CASE_13,454355.54000000004,3301326.0000000005,3301326.0000000005,0.0,7446.6951874999995,98806.3305161362,1921.2362031229998,79642430.78946073,5209350.653218505,27.863488128347647,71.88532165314868,394.4432636737565,3.4051812700854,8276.442128761782,26.94221959192723,61.866256125605965,407.1489410476027,2.8744446776405588,7842.318295115013,132.381327026783
18,19,25.49458873125,1.5163328364787718,20.99333312,26.53166656,74.71821310833333,1.5740589104565705,72.10833295,79.09000015,400.8215143708333,43.087085079516,370.8333333,522.4363636,4.045658257083333,0.06847194216188947,3.921723076,4.196659849,28585.29,1191.05375,1927.63,199072.44,8294.685,9763.320000000009,0.0,199072.44,0.0,CASE_13,482940.83,3500398.4400000004,3500398.4400000004,0.0,7847.516701870833,115646.31451962162,1904.9101139308511,79792516.87029685,5075269.985526442,26.679036170636003,73.30177008240197,397.63239510508043,3.7254203743919843,8285.563581778682,26.796524021011706,63.15973035363136,406.51212259675344,2.992320467495647,7887.846355563075,139.193548468184
19,20,25.54585797791667,1.8737809117636965,20.6749999,26.70333328,73.85652432958334,1.8356360226244501,71.56666673,77.83508729,400.98617831250004,43.90617835584862,373.4666667,519.9534884,4.103437133333333,0.1893325285502458,3.542163279,4.260976669,26307.84,1096.16,2049.8,197583.12,8232.63,9763.320000000009,0.0,197583.12,0.0,CASE_13,509248.67000000004,3697981.5600000005,3697981.5600000005,0.0,8248.502880183332,107952.567553792,1886.728281266083,79228100.18786009,5047430.322353667,26.112446533934353,73.57914747052034,399.30928830800025,3.9144289341152674,8259.09676564862,26.671930670242578,64.22536207147405,405.9616191923156,3.1030116861918433,7922.194253459527,148.734949018538
20,21,25.723312795833333,2.3367523330843047,20.39649087,30.16000001,73.40781077416666,2.9934917916643053,67.93333329,78.9233331,410.1024937416667,49.559596752286716,366.8333333,543.9824561,1.4105093688333332,1.327571840902302,0.0,3.728693707,24344.23,1014.3429166666666,1467.2700000000004,178441.06,7435.044166666667,9763.320000000009,0.0,123613.56,54827.5,CASE_13,533592.9,3876422.6200000006,3821595.1200000006,0.0,8658.605373924998,34337.76449203349,1888.2920782012334,73179123.69190638,4590095.202000064,25.917879572107086,73.49347908149363,404.70589359813545,2.6624685544930706,7847.0702696881,26.578214931337175,65.13251340010541,406.3707039550803,2.9358062080438194,7874.067782755973,150.269004589046
21,22,25.049506228333332,2.077040582976521,19.64489785,26.48833323,75.20220884583334,2.3851017477612038,70.28666662,78.48833332,421.5388079208333,41.51520552501125,380.9482759,517.1020408,0.0,0.0,0.0,0.0,31836.13,1326.5054166666666,3144.1299999999974,187823.34999999998,7825.972916666666,9242.350000000006,0.0,0.0,187823.34999999998,CASE_13,565429.03,4064245.9700000007,3821595.1200000006,0.0,9080.144181845832,0.0,1883.7781988681263,79174831.05869743,4704882.175651431,25.483692796702016,74.34784416736001,413.1223527661246,1.3312339598554748,7836.521590662382,26.428221870863695,66.1205266396276,407.8589602402265,2.6477522725646363,7869.34883522619,151.196226884498
22,23,25.02757587666667,2.0935437841400164,19.39000015,26.63333317,75.08363597583333,2.70856611905658,71.17166627,83.0166659,409.10688468333336,41.89383536079838,362.3,516.8833333,0.0,0.0,0.0,0.0,30194.019999999997,1258.0841666666665,2043.369999999999,188293.3,7845.554166666666,9242.350000000006,0.0,0.0,188293.3,CASE_13,595623.05,4252539.2700000005,3821595.1200000006,0.0,9489.251066529165,0.0,1879.1613964811881,77032085.36974429,4712524.85281796,25.25563430949765,74.71574011545327,411.1146184853884,0.6656169005800007,7841.037879202907,26.29156277983617,66.99504481177173,407.9807185008952,2.389414748069603,7867.027222348905,153.443267214005
23,24,25.054058375,2.031360758254958,19.82833328,26.58833323,71.63051414375,4.149064475301811,61.9433335,81.16666679,416.2394952833333,43.24791977107082,377.6833333,536.9803922,1.8936526726666667,1.7737497836847236,0.0,3.875561011,27366.19,1140.2579166666667,2433.0,187823.35000000003,7825.972916666668,9242.350000000006,0.0,0.0,187823.35000000003,CASE_13,622989.24,4440362.62,3821595.1200000006,0.0,9905.490561812498,51822.0588342038,1794.635082788776,78179496.40642488,4705737.175088057,25.15484633624139,73.17312703765474,413.67705703709413,1.279634823221654,7833.5053974858165,26.171374618043174,67.44524808852859,408.78282247423124,2.341265640642993,7863.039970655615,159.090535167422
24,25,24.761924895416666,2.0646560776114193,19.02499984,26.16666657,76.70472317250001,2.220928790206549,71.67999967,82.38666725,431.76310844166665,40.357661539904385,385.7413793,528.8,2.798748668,0.9621553033989363,1.094636955,3.987140171,27533.37,1147.2237499999999,2754.5,180617.45,7525.727083333334,9242.350000000006,0.0,0.0,180617.45,CASE_13,650522.61,4620980.07,3821595.1200000006,0.0,10337.253670254164,77058.98261305115,1899.3565943211715,77983951.6508073,4472435.731701675,24.95838560997404,74.93892515770226,422.7200830088836,2.0391917682473877,7679.6162358233205,26.03500092944018,68.34116424038362,411.00631885882785,2.3855301836858462,7830.4026924902455,159.4131541772
25,26,25.236862237083333,2.090540662826213,19.82553166,26.70499989,66.47011516583332,4.9877783515025085,54.0383331,73.51355931,396.37584750416664,48.815766264828795,360.6833333,513.5254237,1.7879886782083334,1.069091918255357,0.115035674,2.875365952,27672.23,1153.0095833333332,2548.74,469.95,19.58125,469.95,0.0,0.0,469.95,CASE_13,678194.84,4621450.0200000005,3821595.1200000006,0.0,10733.62951775833,49477.63394077699,1677.497139323199,186276.8295345831,11860.063408317312,25.0976239256035,70.70452009867024,409.54796506024525,1.9135902213562517,3849.5986858399515,25.958013236416026,68.16068464057967,409.59507761938204,2.3278919029792084,7076.9783450185005,159.735773186978
